cardId,ord,deckName,factor,interval,note,type,queue,due,reps,lapses,left,mod,dictionary_form,definitions
1692899319487,0,日本語::FMA,2300,36,1692899319486,2,2,352,10,1,1001,1695555499,追いかける,"['to chase', 'to run after', 'to pursue', 'see: <a lang=""ja"" href=""#""><span>追っ掛ける</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> to chase; to run after; to pursue</span>', '犬が猫を追いかけていた。']"
1692899354508,0,日本語::FMA,2500,83,1692899354508,2,2,430,9,0,1001,1698209814,焔,"['flame', 'blaze', '硫黄は青い炎を上げて燃える。']"
1692899387711,0,日本語::FMA,2500,73,1692899387710,2,2,420,11,0,1001,1698250456,ならない,"['cannot help (feeling)', 'unbearably', 'awfully', 'irresistibly', 'as ...てならない', '気になってならない俺は思わず、目の前の学生に聞いてしまった。']"
1692899481859,0,日本語::FMA,2500,45,1692899481859,2,2,368,7,0,1001,1696151605,所詮,"['after all', 'in the end', 'anyway', '時間はあなたの好きなように過ごせばいい。所詮、あなたの時間なのだから。']"
1692899499633,0,日本語::FMA,2500,53,1692899499633,2,2,380,6,0,1001,1696491062,炎,"['flame', 'blaze', '硫黄は青い炎を上げて燃える。']"
1692899509284,0,日本語::FMA,1900,43,1692899509283,2,2,387,18,3,1001,1697977895,勝つ,"['to win', 'to gain victory', 'この病気に勝てる人は少ない。']"
1692899549834,0,日本語::FMA,1300,3,1692899549833,2,2,351,66,9,1001,1698297665,路地,"['alley', 'alleyway', 'lane', '市の北のはずれは路地の迷路である。']"
1692899561608,0,日本語::FMA,2300,30,1692899561607,2,2,354,11,1,1001,1696252336,気になる,[]
1692899567380,0,日本語::FMA,2300,18,1692899567380,2,2,358,12,1,1001,1697647604,診る,"['to examine (medically)', 'きみは歯医者に診てもらうべきだ。']"
1692899583961,0,日本語::FMA,2100,26,1692899583960,2,2,371,15,2,1001,1698080539,逃げる,"['to run away', 'to flee', 'to get away (e.g. from danger)', 'to escape', 'to break out', ""to leave (e.g. one\\'s spouse)"", '囚人が牢獄から逃げた。', '警官を見て泥棒たちは逃げた。']"
1692899609829,0,日本語::FMA,1300,13,1692899609829,2,2,355,105,11,1001,1697777699,必要,"['necessary', 'needed', 'essential', 'indispensable', '必用 can imply has to be used rather than is just needed', '私達が生きていくためには衣食住が必要です。']"
1692899633203,0,日本語::FMA,2300,48,1692899633203,2,2,389,13,1,1001,1697744347,同時に,"['coincident with', 'while', 'simultaneously', '私達はそこに同時に着いた。']"
1692899647105,0,日本語::FMA,1300,15,1692899647104,2,2,356,85,10,1001,1697744399,反応,"['reaction', 'response', '彼はそのニュースにどのような反応をしましたか。']"
1692899659154,0,日本語::FMA,2500,35,1692899659153,2,2,351,7,0,1001,1695550162,あり得ない,"['impossible', 'see: <a lang=""ja"" href=""#""><span>ありえる</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> to be possible; to be conceivable; to be likely; to be probable</span>', 'それは決してありえない。']"
1692899690254,0,日本語::FMA,2500,33,1692899690254,2,2,350,7,0,1001,1695659365,石,"['stone', 'その子供は小さな石を拾い上げた。']"
1692899714552,0,日本語::FMA,1300,3,1692899714552,2,2,351,86,12,1001,1698326688,大気,"['atmosphere', 'air', '大気が汚染されつつある。']"
1692899718603,0,日本語::FMA,2500,45,1692899718603,2,2,365,7,0,1001,1695909302,中,"['inside', 'interior', '彼は自分のお金を全部箱の中に入れた。']"
1692899729974,0,日本語::FMA,2100,35,1692899729974,2,2,359,22,2,1001,1696277526,水分,"['water', 'liquid', 'fluid', 'moisture', 'humidity', 'sap', 'juice', '水分をたくさん取ってください。']"
1692899778255,0,日本語::FMA,2500,46,1692899778255,2,2,369,7,0,1001,1696148916,しようとする,"['to try to do', 'to attempt to do', 'リンダは何でも自分の思いどおりにしようとする。']"
1692899913824,0,日本語::FMA,2300,60,1692899913824,2,2,406,18,1,1001,1698154458,持つ,"[""to hold (in one\\'s hand)"", 'to take', 'to carry', 'コートを持ちましょうか。']"
1692899971896,0,日本語::FMA,1900,16,1692899971896,2,2,356,23,3,1001,1697645754,力ずく,"['(brute) force', ""using all one\\'s might"", '彼は群衆の中を力ずくで進んでいった。']"
1692900018474,0,日本語::FMA,1300,12,1692900018473,2,2,361,37,10,1001,1698383774,場合,"['case', 'situation', 'この規則はどんな場合にでも当てはまる。']"
1692984674425,0,日本語::FMA,1500,21,1692984674424,2,2,365,27,5,1001,1697979152,代々,"['for generations', 'from generation to generation', 'generation after generation', 'through the ages', 'この伝統は代々受け継がれている。']"
1692984712437,0,日本語::FMA,1300,12,1692984712436,2,2,353,82,7,1001,1697744372,芸術,"['art', 'the arts', '歌舞伎は古くからの日本の芸術だ。']"
1692984768725,0,日本語::FMA,1900,37,1692984768724,2,2,379,21,3,1001,1697778080,氷,"['ice', 'その氷は薄過ぎてあなたの体重に耐えられない。']"
1692984776675,0,日本語::FMA,2100,23,1692984776675,2,2,351,24,2,1001,1696614051,壁,"['wall', 'partition', 'その男はビンを壁に叩きつけた。']"
1692984787953,0,日本語::FMA,2500,78,1692984787953,2,2,419,7,0,1001,1697744401,繋がる,"['to be tied together', 'to be connected to', 'to be linked to', 'このシャフトはピストンとつながっている。']"
1692984801226,0,日本語::FMA,2500,74,1692984801225,2,2,421,7,0,1001,1698210533,まさか,[]
1692984861527,0,日本語::FMA,2300,34,1692984861526,2,2,366,13,1,1001,1696914566,その間,"['in the meanwhile', 'during the time', '彼はそのあいだずっとタバコを吸っていた。']"
1692984886272,0,日本語::FMA,1300,5,1692984886271,2,2,354,75,10,1001,1698384597,壊す,"['to break', 'to destroy', 'to demolish', 'その事が彼のすべての夢を壊した。']"
1692984939821,0,日本語::FMA,2500,49,1692984939820,2,2,375,7,0,1001,1696404881,今こそ,"['now is the time', '今こそ一気に取引をまとめるときだ。']"
1692984972171,0,日本語::FMA,1300,15,1692984972170,2,2,355,40,7,1001,1697645949,貴様,"['you', 'you bastard', 'you son of a bitch', '何だ、貴様は。庇い立てする気か。']"
1692984986843,0,日本語::FMA,1900,27,1692984986842,2,2,374,37,3,1001,1698210904,待ち,"['waiting', 'waiting time', 'あのツアー、キャンセル待ちの状態だって。']"
1692985008968,0,日本語::FMA,1300,10,1692985008968,2,2,351,70,6,1001,1697744354,邪魔,"['hindrance', 'obstacle', 'nuisance', 'disturbance', 'interruption', 'interference', 'お邪魔じゃないでしょうか。']"
1692985032167,0,日本語::FMA,2300,50,1692985032166,2,2,381,17,1,1001,1696828169,遅い,"['slow', 'time-consuming', 'sluggish', '脈が遅いです。']"
1692985055241,0,日本語::FMA,2100,32,1692985055240,2,2,372,19,2,1001,1697647594,空,"['emptiness', 'being empty', 'ほとんど空なのでガソリンを入れなくてはなりません。']"
1692985075790,0,日本語::FMA,1900,3,1692985075789,2,2,350,27,3,1001,1698210820,魂,"['soul', 'spirit', '魂の吐息を感じ始めた。']"
1692985102765,0,日本語::FMA,2100,46,1692985102764,2,2,394,15,2,1001,1698326882,腕,"['arm', 'ＡＬＳのために、彼の手や腕はペンを握ったりタイプを打ったりすることができないほど弱くなってしまっていた。']"
1692985109867,0,日本語::FMA,1300,5,1692985109866,2,2,354,83,10,1001,1698422587,失う,"['to lose', 'ミスで財産を失った。']"
1692985120639,0,日本語::FMA,2300,33,1692985120638,2,2,355,11,1,1001,1696062098,空っぽ,"['empty', 'vacant', 'hollow', '町のどの家も空っぽだった。']"
1692985139965,0,日本語::FMA,2500,81,1692985139965,2,2,423,6,0,1001,1697778208,お前ら,"['you (plural)', 'see: <span lang=""ja""><a href=""#""><span>お前</span></a>（<a href=""#""><span>おまえ</span></a>）</span><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. you</span>']"
1692985158363,0,日本語::FMA,1300,5,1692985158363,2,2,354,56,10,1001,1698422870,犯す,"['to commit (e.g. crime)', 'to perpetrate', 'to make (e.g. mistake)', 'ビルはその罪を犯していなかった。']"
1692985171887,0,日本語::FMA,1300,10,1692985171887,2,2,358,38,8,1001,1698296538,最大,"['biggest', 'greatest', 'largest', 'maximum', 'antonym: <a lang=""ja"" href=""#""><span>最小</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> smallest (in size, degree, etc.); least; minimum; minimal</span>', '彼の最大の欠点はしゃべりすぎることだ。']"
1692985210767,0,日本語::FMA,1700,20,1692985210767,2,2,364,53,4,1001,1697977541,畜生,[]
1692985225235,0,日本語::FMA,2300,33,1692985225234,2,2,351,9,1,1001,1695729753,持っていく,"['to take (something) along', 'to bring with one', 'to carry (something) away', 'to bear', '３１８号室のお客さんに持って行ってあげなさい。']"
1692985237112,0,日本語::FMA,1700,28,1692985237111,2,2,372,37,4,1001,1697979210,返す,"['to return (something)', 'to restore', 'to put back', 'esp. 返す', 'see: <span lang=""ja""><a href=""#""><span>帰す</span></a>（<a href=""#""><span>かえす</span></a>）</span><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> to send (someone) back; to send (someone) home</span>', 'お金は明日返すよ。']"
1692985251991,0,日本語::FMA,2500,49,1692985251990,2,2,376,7,0,1001,1696491619,たった一人,"['just one person', 'only one', 'see: <a lang=""ja"" href=""#""><span>たった</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> only; merely; but; no more than</span>', 'あなたは私が信用できるたった一人の人です。']"
1692985294759,0,日本語::FMA,1500,5,1692985294758,2,2,352,26,5,1001,1698249737,一歩,"['(a) step', 'one step', 'もう一歩も歩けないよ。']"
1692985300110,0,日本語::FMA,2100,25,1692985300109,2,2,355,27,2,1001,1696758051,踏み出す,"['to step forward', 'to step forth', 'to advance', '一歩踏み出せば半分終わったも同じ。']"
1692985368934,0,日本語::FMA,2500,71,1692985368933,2,2,411,8,0,1001,1697656011,諦める,"['to give up', 'to abandon (hope, plans)', 'to resign oneself (to)', 'その少年は死んだものとしてあきらめられた。']"
1692985402654,0,日本語::FMA,1300,5,1692985402654,2,2,354,28,7,1001,1698423297,人体,"['human body', 'この科学物質が人体に有害であるという事実は、すべての人に知られている。']"
1692985415758,0,日本語::FMA,2500,40,1692985415758,2,2,364,7,0,1001,1696251819,出来る,"['to be able (in a position) to do', 'to be up to the task', '申し訳ないけど長居できないんですよ。']"
1692985454534,0,日本語::FMA,1300,11,1692985454534,2,2,351,43,6,1001,1697647642,姿,"['figure', 'form', 'shape', '自分の姿を鏡にうつして見なさい。']"
1692985478276,0,日本語::FMA,2500,69,1692985478276,2,2,409,7,0,1001,1697645619,あいつ,"['he', 'she', 'that guy', 'きゃつ is masc.', 'あいつには二度と会いたくない。']"
1692985486204,0,日本語::FMA,2500,64,1692985486203,2,2,397,7,0,1001,1697001270,追う,"['to chase', 'to run after', 'to pursue', 'to follow after', 'その警官は泥棒を追っていた。']"
1692987918956,0,日本語::FMA,2500,53,1692987918955,2,2,381,7,0,1001,1696579015,やがる,"['to have the nerve to', ""after the -masu stem of a verb; indicates hatred, contempt, or disdain for another\\'s action"", 'あいつ、上司に胡麻を擂ってやがる。']"
1692987932605,0,日本語::FMA,2500,72,1692987932604,2,2,412,6,0,1001,1697645594,やった,"['hooray', 'yay', 'whee', 'yowzer', 'whoopee', 'yes', 'やったと思った。']"
1692987961803,0,日本語::FMA,2100,55,1692987961803,2,2,402,21,2,1001,1698250161,滑る,[]
1692987994852,0,日本語::FMA,1900,43,1692987994852,2,2,385,21,3,1001,1697778273,無能,"['incompetence', 'inefficiency', 'inability', 'incapacity', 'antonym: <a lang=""ja"" href=""#""><span>有能</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> able; capable; competent; talented; efficient</span>', 'あらゆる芸術評論家達は無能であり危険な存在である。']"
1692988040051,0,日本語::FMA,1300,14,1692988040050,2,2,358,63,8,1001,1697976545,覚悟,"['readiness', 'preparedness', 'resolution', 'resignation', '私たちは最悪の場合の覚悟はできている。']"
1692988107281,0,日本語::FMA,1300,13,1692988107280,2,2,353,68,9,1001,1697647485,了解,"['comprehension', 'consent', 'understanding', 'agreement', '彼はゆっくりうなずいて了解の意を示した。']"
1692988146379,0,日本語::FMA,2100,38,1692988146376,2,2,382,21,2,1001,1697976839,ご苦労,"['trouble (I have put you through)', '(your) hard work', 'see: <a lang=""ja"" href=""#""><span>苦労</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. trouble; hardship; difficulty; labour; labor; toil; pains</span>', '私たちがおかけしたご苦労に対してどうしたら償いができるでしょう。']"
1692988200874,0,日本語::FMA,1300,5,1692988200873,2,2,354,44,12,1001,1698422395,息子,"['son', '母親は息子にやかましく言って聞かせた。']"
1692988226223,0,日本語::FMA,1300,3,1692988226222,2,2,350,66,7,1001,1698251350,自慢,"['pride', 'boast', 'われわれは体力を自慢した。']"
1692988229223,0,Daily Cards,2100,1,1692988229222,3,1,1697649133,22,2,1001,1697648477,話,"['talk', 'speech', 'chat', 'conversation', '人の話に水を差さないでくれ。']"
1692988259019,0,日本語::FMA,2500,35,1692988259019,2,2,352,8,0,1001,1695660200,そりゃ,"['very', 'extremely', 'see: <a lang=""ja"" href=""#""><span>それはそれは</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 2. very; extremely</span>', '彼女と友達になれた時は、それはうれしかったですよ。']"
1692988269797,0,日本語::FMA,1300,1,1692988269796,2,2,350,51,11,1001,1698430448,手柄,"['achievement', 'feat', 'meritorious deed', 'distinguished service', '悪人でも手柄は認めてやれ。']"
1692988296823,0,日本語::FMA,1300,1,1692988296822,2,2,350,276,22,1001,1698431937,破壊,"['destruction', 'disruption', 'その台風は多くの家を破壊した。']"
1692988310493,0,日本語::FMA,1300,5,1692988310492,2,2,354,58,10,1001,1698423343,犯人,"['offender', 'criminal', 'culprit', 'その犯人はまだつかまっていない。']"
1692988318144,0,日本語::FMA,1300,3,1692988318144,2,2,350,53,11,1001,1698250795,倒す,"['to throw down', 'to bring down', 'to blow down', 'to fell', 'to knock down', 'to set (something) down on its side', 'to turn (something) on its side', 'to recline (e.g. a seat)', 'シート横にあるノブを前に動かし、シートを倒します。']"
